park_name,lat,long
Some Tree on Some Patch of Grass,51.528224,-0.037471
Stepney Green,51.528224,-0.037471
Langdon Park,51.518811,-0.011662
Bartlett Park,51.518811,-0.011662
Rounton Park,51.518811,-0.011662
Prospect Park,51.518811,-0.011662
Furze Green,51.518811,-0.011662
Langdon Park DLR Station,51.518811,-0.011662
Poplar Union,51.518811,-0.011662
E5 Roasthouse,51.518811,-0.011662
Poplar Recreation Ground,51.518811,-0.011662
Devons Road DLR Station,51.518811,-0.011662
Stepney Green Park,51.526041,-0.047218
Museum Gardens,51.526041,-0.047218
Bethnal Green Gardens,51.526041,-0.047218
Waterfall Steps Victoria Park,51.526041,-0.047218
Meath Gardens,51.526041,-0.047218
Stepney Green Gardens,51.526041,-0.047218
Ecology Park,51.526041,-0.047218
Shandy Park,51.526041,-0.047218
Wennington Green,51.526041,-0.047218
Some Tree on Some Patch of Grass,51.526041,-0.047218
Mile End Park,51.525941,-0.036017
Mile End Skate Park,51.525941,-0.036017
Ecology Park,51.525941,-0.036017
Meath Gardens,51.525941,-0.036017
Shandy Park,51.525941,-0.036017
Wennington Green,51.525941,-0.036017
Archibald Open Space,51.525941,-0.036017
Ackroyd Drive Green Link,51.525941,-0.036017
St Stephens Green,51.525941,-0.036017
Mile End Park Leisure Centre,51.525941,-0.036017
Langdon Park,51.51549,-0.013475
Bartlett Park,51.51549,-0.013475
Poplar Recreation Ground,51.51549,-0.013475
Rounton Park,51.51549,-0.013475
Prospect Park,51.51549,-0.013475
Furze Green,51.51549,-0.013475
Langdon Park DLR Station,51.51549,-0.013475
Trinity Gardens,51.51549,-0.013475
Poplar Union,51.51549,-0.013475
E5 Roasthouse,51.51549,-0.013475
Floating Pocket Park,51.511654,-0.179668
Southall Park Day Centre,51.511654,-0.179668
Kensington Gardens,51.511654,-0.179668
Hyde Park Stables,51.511654,-0.179668
Blakemore Hyde Park,51.511654,-0.179668
Thistle Hyde Park,51.511654,-0.179668
DoubleTree by Hilton London - Hyde Park,51.511654,-0.179668
Hyde Park Apartments,51.511654,-0.179668
Talbot Square,51.511654,-0.179668
Mercure London Hyde Park Hotel,51.511654,-0.179668
Marcus Garvey Park,51.496927,-0.21350087
Holland Park,51.496927,-0.21350087
Brook Green Surgery,51.496927,-0.21350087
Bodrum Holland Park,51.496927,-0.21350087
Holland Park Gate,51.496927,-0.21350087
Opera Holland Park,51.496927,-0.21350087
St Paul's Gardens,51.496927,-0.21350087
Holland Park,51.496927,-0.21350087
Little Brook Green,51.496927,-0.21350087
St Pauls Open Space,51.496927,-0.21350087
Jubilee Park,51.503143,-0.008428
Canada Square Park,51.503143,-0.008428
Harbord Square Park,51.503143,-0.008428
St. John's Park,51.503143,-0.008428
St Johns Park,51.503143,-0.008428
Poplar Recreation Ground,51.503143,-0.008428
Harbour Quay Gardens,51.503143,-0.008428
BrewDog Canary Wharf,51.503143,-0.008428
Banana Tree O2 Arena,51.503143,-0.008428
Canada Square Car Park,51.503143,-0.008428
Avondale Park,51.503802,-0.215808
Bodrum Holland Park,51.503802,-0.215808
Holland Park,51.503802,-0.215808
Brook Green Surgery,51.503802,-0.215808
Opera Holland Park,51.503802,-0.215808
Little Brook Green,51.503802,-0.215808
Shepherds Bush Common,51.503802,-0.215808
Holland Park,51.503802,-0.215808
Kyoto Garden in Holland Park,51.503802,-0.215808
KidZania London,51.503802,-0.215808
St Luke's Garden,51.486892,-0.170983
Chelsea Green,51.486892,-0.170983
Tedworth Square,51.486892,-0.170983
Chelsea Embankment Gardens,51.486892,-0.170983
Markham Square,51.486892,-0.170983
Hereford Square,51.486892,-0.170983
St Luke's Playground,51.486892,-0.170983
"Startisans, Duke of York Square",51.486892,-0.170983
Joe & the Juice,51.486892,-0.170983
Bluebird Chelsea,51.486892,-0.170983
Jubilee Park,51.508896,-0.012413
Canada Square Park,51.508896,-0.012413
Bartlett Park,51.508896,-0.012413
Langdon Park,51.508896,-0.012413
Jubilee Park,51.508896,-0.012413
Poplar Recreation Ground,51.508896,-0.012413
Harbord Square Park,51.508896,-0.012413
Harbour Quay Gardens,51.508896,-0.012413
Trinity Gardens,51.508896,-0.012413
BrewDog Canary Wharf,51.508896,-0.012413
Waterfall Steps Victoria Park,51.530326,-0.042744
Ecology Park,51.530326,-0.042744
Museum Gardens,51.530326,-0.042744
Meath Gardens,51.530326,-0.042744
Wennington Green,51.530326,-0.042744
Some Tree on Some Patch of Grass,51.530326,-0.042744
Royal Inn on the Park,51.530326,-0.042744
St Stephens Green,51.530326,-0.042744
Victoria & Alexandra Playground,51.530326,-0.042744
Pavilion Cafe,51.530326,-0.042744
Haggerston Park,51.528222,-0.069743
Ravenscroft Park,51.528222,-0.069743
Brick Lane Park,51.528222,-0.069743
Arnold Circus,51.528222,-0.069743
Hoxton Square,51.528222,-0.069743
Weavers Fields,51.528222,-0.069743
Ion Square Gardens,51.528222,-0.069743
Bethnal Green Gardens,51.528222,-0.069743
Allen Gardens,51.528222,-0.069743
Jesus Green,51.528222,-0.069743
Haggerston Park,51.531864,-0.066035
Ravenscroft Park,51.531864,-0.066035
London Fields,51.531864,-0.066035
Arnold Circus,51.531864,-0.066035
Museum Gardens,51.531864,-0.066035
Albion Square,51.531864,-0.066035
Ion Square Gardens,51.531864,-0.066035
Weavers Fields,51.531864,-0.066035
Bethnal Green Gardens,51.531864,-0.066035
Stonebridge Gardens,51.531864,-0.066035
Regent's Park,51.537349,-0.147154
Babylon Park,51.537349,-0.147154
Chalcot Square,51.537349,-0.147154
Gloucester Gate,51.537349,-0.147154
Harrington Square,51.537349,-0.147154
Oakley Square,51.537349,-0.147154
St Katharines Gate,51.537349,-0.147154
Castlehaven Community Association,51.537349,-0.147154
Castlehaven Open Space,51.537349,-0.147154
The Regent's Bar & Kitchen,51.537349,-0.147154
Haggerston Park,51.53385,-0.06992
Ravenscroft Park,51.53385,-0.06992
London Fields,51.53385,-0.06992
Arnold Circus,51.53385,-0.06992
Albion Square,51.53385,-0.06992
Ion Square Gardens,51.53385,-0.06992
Bethnal Green Gardens,51.53385,-0.06992
Stonebridge Gardens,51.53385,-0.06992
Jesus Green,51.53385,-0.06992
Hoxton Community Garden,51.53385,-0.06992
Brick Lane Park,51.51793,-0.067937
Altab Ali Park,51.51793,-0.067937
Braham Street Park,51.51793,-0.067937
Weavers Fields,51.51793,-0.067937
Allen Gardens,51.51793,-0.067937
Vallance Gardens,51.51793,-0.067937
Chicksand Street Park,51.51793,-0.067937
Trafalgar Gardens,51.51793,-0.067937
Cavell Street Gardens,51.51793,-0.067937
Ford Square,51.51793,-0.067937
Canada Square Park,51.508981,-0.00699
Langdon Park,51.508981,-0.00699
Limmo Peninsula Ecological Park,51.508981,-0.00699
Poplar Recreation Ground,51.508981,-0.00699
Bow Creek Ecology Park,51.508981,-0.00699
Harbord Square Park,51.508981,-0.00699
Great Eastern Railway Wharf,51.508981,-0.00699
Harbour Quay Gardens,51.508981,-0.00699
Essex Wharf,51.508981,-0.00699
Trinity Gardens,51.508981,-0.00699
Mile End Skate Park,51.514115,-0.033828
Mile End Park,51.514115,-0.033828
Bartlett Park,51.514115,-0.033828
Ropemakers Fields,51.514115,-0.033828
Stepney Green Gardens,51.514115,-0.033828
Shandy Park,51.514115,-0.033828
St James' Gardens,51.514115,-0.033828
Ackroyd Drive Green Link,51.514115,-0.033828
Albert Gardens,51.514115,-0.033828
Trinity Gardens,51.514115,-0.033828
Graham Street Park,51.526153,-0.102208
Fortune Street Park,51.526153,-0.102208
Shepherdess Walk Park,51.526153,-0.102208
Myddelton Square,51.526153,-0.102208
King Square Gardens,51.526153,-0.102208
Toffee Park,51.526153,-0.102208
Spa Fields,51.526153,-0.102208
St. Luke's Church Gardens,51.526153,-0.102208
St John's Gardens,51.526153,-0.102208
St James C of E Church,51.526153,-0.102208
King Edward Memorial Park,51.511542,-0.056667
Stepney Green Park,51.511542,-0.056667
Wapping Woods,51.511542,-0.056667
Altab Ali Park,51.511542,-0.056667
St George's Gardens,51.511542,-0.056667
Trafalgar Gardens,51.511542,-0.056667
Swedenborg Gardens,51.511542,-0.056667
Cavell Street Gardens,51.511542,-0.056667
Ford Square,51.511542,-0.056667
Arbour Square,51.511542,-0.056667
Ravenscroft Park,51.535678,-0.062546
London Fields,51.535678,-0.062546
Haggerston Park,51.535678,-0.062546
Albion Square,51.535678,-0.062546
Bethnal Green Gardens,51.535678,-0.062546
Ion Square Gardens,51.535678,-0.062546
Pub on the Park,51.535678,-0.062546
Stonebridge Gardens,51.535678,-0.062546
Broadway Market Green,51.535678,-0.062546
Middleton Green,51.535678,-0.062546
Postman's Park,51.51601,-0.0985
Fortune Street Park,51.51601,-0.0985
St Paul's Churchyard,51.51601,-0.0985
Temple Gardens,51.51601,-0.0985
Tate Modern Gardens,51.51601,-0.0985
St John's Gardens,51.51601,-0.0985
Smithfield Rotunda Garden,51.51601,-0.0985
Finsbury Circus,51.51601,-0.0985
St James C of E Church,51.51601,-0.0985
Saint Bartholemew the Great,51.51601,-0.0985
"Plaza on the River, London",51.493978,-0.127554
Archbishop's Park,51.493978,-0.127554
Victoria Tower Gardens,51.493978,-0.127554
St John's Gardens,51.493978,-0.127554
Millbank Gardens,51.493978,-0.127554
Pedlar's Park,51.493978,-0.127554
Vauxhall Pleasure Gardens,51.493978,-0.127554
Vincent Square,51.493978,-0.127554
Bessborough Gardens,51.493978,-0.127554
Channel 4 Car Park,51.493978,-0.127554
Mile End Skate Park,51.518369,-0.043371
Mile End Park,51.518369,-0.043371
Stepney Green Park,51.518369,-0.043371
Shandy Park,51.518369,-0.043371
Stepney Green Gardens,51.518369,-0.043371
Tower Hamlets College - Arbour Square,51.518369,-0.043371
Arbour Square,51.518369,-0.043371
St James' Gardens,51.518369,-0.043371
Ford Square,51.518369,-0.043371
Cavell Street Gardens,51.518369,-0.043371
Wormholt Park - South Side,51.509158,-0.224103
Bodrum Holland Park,51.509158,-0.224103
Hammersmith Park,51.509158,-0.224103
Avondale Park,51.509158,-0.224103
White City Place/Media Village Lawn,51.509158,-0.224103
Maxilla Gardens,51.509158,-0.224103
The Blue Peter Garden,51.509158,-0.224103
Shepherds Bush Common,51.509158,-0.224103
Puttshack,51.509158,-0.224103
Westfield Car Park,51.509158,-0.224103
Shoreditch Park,51.53213,-0.08299
Ravenscroft Park,51.53213,-0.08299
Shepherdess Walk Park,51.53213,-0.08299
Rosemary Gardens,51.53213,-0.08299
Haggerston Park,51.53213,-0.08299
Hoxton Square,51.53213,-0.08299
Arnold Circus,51.53213,-0.08299
Arlington Square,51.53213,-0.08299
Toffee Park,51.53213,-0.08299
Stonebridge Gardens,51.53213,-0.08299
Avondale Park,51.506256,-0.218337
Hammersmith Park,51.506256,-0.218337
Bodrum Holland Park,51.506256,-0.218337
Kyoto Garden in Holland Park,51.506256,-0.218337
White City Place/Media Village Lawn,51.506256,-0.218337
Little Brook Green,51.506256,-0.218337
Shepherds Bush Common,51.506256,-0.218337
Westfield Car Park,51.506256,-0.218337
The Blue Peter Garden,51.506256,-0.218337
KidZania London,51.506256,-0.218337
Gasholder Park,51.539099,-0.141728
Talacre Park,51.539099,-0.141728
Babylon Park,51.539099,-0.141728
St Pancras Gardens,51.539099,-0.141728
Chalcot Square,51.539099,-0.141728
Apartments at Camden Square,51.539099,-0.141728
Harrington Square,51.539099,-0.141728
Oakley Square,51.539099,-0.141728
Gloucester Gate,51.539099,-0.141728
Castlehaven Community Association,51.539099,-0.141728
Shepherdess Walk Park,51.53356,-0.09315
Graham Street Park,51.53356,-0.09315
Shoreditch Park,51.53356,-0.09315
Rosemary Gardens,51.53356,-0.09315
Sequin Park,51.53356,-0.09315
Arlington Square,51.53356,-0.09315
Islington Green,51.53356,-0.09315
King Square Gardens,51.53356,-0.09315
Toffee Park,51.53356,-0.09315
St. Luke's Church Gardens,51.53356,-0.09315
Waterfall Steps Victoria Park,51.528869,-0.047548
Museum Gardens,51.528869,-0.047548
Bethnal Green Gardens,51.528869,-0.047548
Meath Gardens,51.528869,-0.047548
Ecology Park,51.528869,-0.047548
Wennington Green,51.528869,-0.047548
Some Tree on Some Patch of Grass,51.528869,-0.047548
Middleton Green,51.528869,-0.047548
Royal Inn on the Park,51.528869,-0.047548
Stepney Green,51.528869,-0.047548
